application_number,advice_date,ego_examiner_id,alter_examiner_id
10522191,2008-06-11,71388,95972
10522191,2008-06-11,71388,63935
10522209,2008-12-03,62150,68762
10522209,2008-12-03,62150,62150
10522213,2008-08-20,64403,63176
10522366,2008-01-02,71931,72253
10522457,2008-10-23,79495,65790
10522652,2008-05-01,73260,90219
10522717,2008-12-23,92612,67409
10522722,2008-06-11,NA,NA
10522862,2008-05-13,94782,60203
10522862,2008-07-09,94782,60203
10522928,2008-08-18,72809,92569
10523194,2008-06-10,61485,60716
10523194,2008-06-10,61485,63155
10523194,2008-06-10,61485,67709
10523194,2008-06-10,61485,96764
10523194,2008-12-16,61485,96764
10523351,2008-08-04,84433,NA
10523359,2008-12-10,61698,94543
10523359,2008-12-10,61698,98705
10523360,2008-05-13,NA,70835
10523360,2008-05-13,NA,95001
10523360,2008-05-13,NA,76536
10523360,2008-05-13,NA,65885
10523400,2008-06-02,62583,67669
10523540,2008-06-27,65179,95561
10523561,2008-10-28,63842,96556
10523811,2008-09-18,63577,59771
10523811,2008-09-18,63577,67442
10523812,2008-05-06,NA,75406
10523812,2008-05-06,NA,95459
10523812,2008-05-06,NA,99316
10523812,2008-05-06,NA,89539
10523820,2008-01-17,67690,70333
10523931,2008-01-10,94867,96936
10524008,2008-03-04,92476,74309
10524090,2008-03-12,88832,69138
10524134,2008-04-21,94046,59211
10524134,2008-04-21,94046,64280
10524189,2008-06-09,86647,96939
10524207,2008-02-27,82047,97470
10524207,2008-02-27,82047,99413
10524207,2008-02-27,82047,95212
10524207,2008-02-27,82047,67634
10524207,2008-02-27,82047,72579
10524279,2008-12-30,74579,91931
10524279,2008-12-30,74579,93727
10524316,2008-10-24,95723,67581
10524366,2008-10-30,NA,59227
10524366,2008-10-30,NA,NA
10524417,2008-06-26,80730,63829
10524417,2008-06-26,80730,86928
10524504,2008-03-06,86821,68532
10524504,2008-03-06,86821,99395
10524546,2008-12-26,93968,60203
10524546,2008-06-05,85323,60203
10524588,2008-05-28,NA,99316
10524588,2008-05-28,NA,89539
10524742,2008-09-02,98551,67709
10524742,2008-09-02,98551,66685
10524803,2008-05-30,74061,95398
10524803,2008-12-11,74061,95398
10524803,2008-05-30,74061,71764
10524803,2008-05-30,74061,61485
10524803,2008-12-11,74061,97855
10525025,2008-11-12,84895,97964
10525025,2008-11-12,84895,80254
10525038,2008-02-21,67034,67034
10525038,2008-02-21,67034,98826
10525038,2008-02-21,67034,59771
10525058,2008-04-15,94782,67829
10525058,2008-07-08,94782,67829
10525058,2008-07-08,94782,60203
10525090,2008-07-14,98262,NA
10525153,2008-11-07,98551,91853
10525242,2008-10-21,94956,98852
10525390,2008-12-30,61485,90049
10525390,2008-12-30,61485,96764
10525390,2008-12-30,61485,66685
10525458,2008-05-13,67901,93909
10525459,2008-06-27,91824,93804
10525459,2008-11-26,91824,75387
10525459,2008-06-27,91824,94698
10525510,2008-05-13,71704,62749
10525510,2008-05-13,71704,75387
10525510,2008-05-13,71704,99455
10525510,2008-05-13,71704,72036
10525510,2008-05-13,71704,96439
10525594,2008-05-19,NA,95459
10525594,2008-05-19,NA,99316
10525594,2008-05-19,NA,89539
10525621,2008-01-23,74224,83254
10525621,2008-01-23,74224,94911
10525621,2008-01-23,74224,74224
10525646,2008-03-04,65068,92836
10525646,2008-08-19,65068,96939
10525745,2008-10-29,93430,77641
10525745,2008-10-29,93430,71764
10525745,2008-10-29,93430,61485
10525793,2008-08-12,65646,75336
10525816,2008-07-09,93932,91032
10525816,2008-07-09,93932,75367
10525880,2008-08-14,67034,74052
10525951,2008-12-10,94905,64374
10525951,2008-12-10,94905,91688
10526072,2008-09-22,81117,90863
10526072,2008-09-22,81117,64280
10526087,2008-03-17,68922,66266
10526114,2008-12-29,98551,74114
10526222,2008-04-30,95411,95411
10526222,2008-04-30,95411,NA
10526222,2008-04-30,95411,99265
10526269,2008-03-27,69098,99930
10526269,2008-03-27,69098,69098
10526281,2008-04-29,77958,92632
10526494,2008-09-03,60067,72882
10526494,2008-09-03,60067,59738
10526494,2008-09-03,60067,99004
10526676,2008-03-17,NA,72809
10526676,2008-08-27,NA,72809
10526676,2008-08-27,NA,73618
10526721,2008-02-22,62098,89539
10526749,2008-01-07,70907,78326
10526749,2008-01-07,70907,92060
10526787,2008-03-19,98262,94103
10526813,2008-09-22,NA,89539
10526843,2008-09-24,97309,96254
10526851,2008-01-03,96117,75282
10526931,2008-12-15,62346,77068
10526953,2008-10-03,97473,99930
10527058,2008-06-06,67340,90956
10527146,2008-04-15,64005,85057
10527146,2008-04-15,64005,69090
10527234,2008-05-14,95411,95411
10527252,2008-12-10,97705,72666
10527257,2008-10-06,87897,65446
10527257,2008-10-06,87897,65790
10527257,2008-10-06,87897,72882
10527257,2008-10-06,87897,92572
10527257,2008-10-06,87897,NA
10527261,2008-08-20,NA,64929
10527327,2008-10-23,NA,65885
10527327,2008-04-30,NA,78350
10527443,2008-09-03,62487,62188
10527493,2008-08-05,77346,92313
10527567,2008-11-14,96794,75406
10527640,2008-10-10,NA,NA
10527927,2008-10-07,NA,92464
10528025,2008-07-16,94251,63284
10528116,2008-11-10,89748,98826
10528328,2008-03-26,69221,63635
10528404,2008-08-11,NA,89539
10528451,2008-04-30,86647,NA
10528451,2008-04-30,86647,61811
10528451,2008-04-30,86647,97628
10528451,2008-04-30,86647,96939
10528451,2008-04-30,86647,92803
10528453,2008-10-03,94579,92569
10528721,2008-12-12,76629,95160
10528721,2008-12-12,76629,98114
10528721,2008-12-12,76629,70981
10528734,2008-10-23,79847,74579
10528834,2008-06-17,NA,60437
10528839,2008-07-09,98719,96277
10528839,2008-01-10,77345,96277
10528839,2008-07-09,77345,96277
10528839,2008-01-10,77345,93966
10528880,2008-04-28,94782,60203
10528936,2008-07-23,60210,65587
10528964,2008-05-07,80730,63829
10528964,2008-09-17,80730,63829
10528981,2008-09-03,NA,65885
10528988,2008-12-10,98551,83845
10528988,2008-12-10,98551,68231
10529009,2008-01-15,59211,63127
10529030,2008-12-12,93896,NA
10529115,2008-09-05,62583,94911
10529158,2008-01-08,89312,66582
10529158,2008-01-08,89312,89312
10529162,2008-12-16,73722,97386
10529162,2008-12-16,73722,97058
10529162,2008-12-16,73722,75519
10529310,2008-12-03,63526,85057
10529310,2008-12-03,63526,69090
10529314,2008-06-09,88832,97402
10529314,2008-06-09,88832,69138
10529416,2008-02-22,69889,91409
10529416,2008-02-22,69889,99391
10529416,2008-02-22,69889,83697
10529441,2008-05-20,63394,59211
10529723,2008-09-04,89882,92569
10529778,2008-08-06,91685,78350
10529803,2008-04-25,62098,89539
10529811,2008-07-09,NA,NA
10529861,2008-05-02,66840,59975
10529928,2008-05-14,98551,60716
10530099,2008-01-23,62098,89539
10530099,2008-08-05,62098,89539
10530167,2008-10-31,73920,63519
10530167,2008-10-31,73920,76473
10530167,2008-10-31,73920,74055
10530219,2008-12-23,69889,92569
10530283,2008-04-30,NA,75933
10530330,2008-03-12,65121,62778
10530345,2008-04-18,60837,69909
10530420,2008-02-20,97697,64992
10530420,2008-02-20,97697,62528
10530425,2008-09-18,65569,62528
10530428,2008-02-27,NA,87125
10530428,2008-09-24,NA,87125
10530436,2008-05-02,NA,70835
10530440,2008-12-24,62284,63188
10530490,2008-04-29,65251,62242
10530490,2008-10-09,65251,62242
10530561,2008-06-30,65179,95561
10530612,2008-07-03,95799,59975
10530612,2008-12-03,95799,59975
10530613,2008-04-18,62334,86297
10530867,2008-08-14,90352,91499
10530867,2008-08-14,90352,73477
10530867,2008-08-14,90352,62242
10530911,2008-03-25,60147,60147
10530911,2008-03-25,60147,96456
10530911,2008-03-25,60147,93753
10530911,2008-03-25,60147,68436
10530911,2008-03-25,60147,98590
10531196,2008-10-10,62152,98826
10531196,2008-03-31,62152,98489
10531227,2008-04-21,98582,95970
10531293,2008-07-09,95723,67581
10531313,2008-07-02,93968,75933
10531351,2008-12-31,99379,60331
10531351,2008-12-31,99379,67669
10531367,2008-04-03,93968,67829
10531414,2008-07-03,70799,97692
10531460,2008-11-12,96267,NA
10531460,2008-11-12,96267,99710
10531491,2008-09-04,77346,66324
10531525,2008-11-03,79847,84157
10531611,2008-05-27,NA,99316
10531611,2008-05-27,NA,84792
10531618,2008-11-28,81959,72814
10531706,2008-09-04,78056,98582
10531780,2008-09-29,96172,69809
10531780,2008-09-29,96172,67554
10531780,2008-03-20,72148,69809
10531780,2008-09-29,72148,69809
10531780,2008-03-20,72148,67554
10531782,2008-12-26,95814,65528
10531784,2008-05-23,64053,90956
10531795,2008-05-22,64053,90956
10531799,2008-12-02,67340,90956
10531804,2008-09-24,64053,90956
10531813,2008-09-17,76154,64119
10531813,2008-09-17,76154,64741
10531813,2008-09-17,76154,68302
10531962,2008-02-20,68678,98834
10531962,2008-08-05,68678,98834
10532001,2008-04-15,64864,96172
10532191,2008-07-24,90967,94672
10532316,2008-07-22,62098,89539
10532367,2008-03-20,69221,63635
10532367,2008-03-20,69221,69187
10532495,2008-03-12,64487,60400
10532495,2008-03-12,64487,70805
10532495,2008-03-12,64487,99129
10532495,2008-03-12,64487,91071
10532565,2008-11-13,62098,89539
10532736,2008-09-09,71119,73208
10532736,2008-09-09,71119,78705
10532736,2008-09-09,71119,63320
10532736,2008-09-09,71119,94897
10532736,2008-09-09,71119,98855
10532736,2008-09-09,71119,78952
10532736,2008-09-09,71119,90349
10532736,2008-09-09,71119,90437
10532736,2008-09-09,71119,99559
10532736,2008-09-09,71119,75714
10532736,2008-09-09,71119,90352
10532736,2008-09-09,71119,73100
10532736,2008-09-09,71119,80877
10532736,2008-09-09,71119,98562
10532736,2008-09-09,71119,77068
10532736,2008-09-09,71119,66012
10532736,2008-09-09,71119,96767
10532736,2008-09-09,71119,NA
10532747,2008-10-01,80730,69909
10532747,2008-10-01,80730,63829
10532758,2008-12-02,65179,95561
10532781,2008-06-24,61678,96254
10532781,2008-06-24,61678,94672
10532781,2008-06-24,61678,NA
10532830,2008-10-28,73764,65601
10532891,2008-03-17,66436,69109
10532891,2008-05-14,66436,69109
10533032,2008-03-17,97703,74747
10533076,2008-05-28,98551,60716
10533076,2008-05-28,98551,66685
10533083,2008-06-27,98551,60716
10533083,2008-06-27,98551,94816
10533083,2008-06-27,98551,60402
10533111,2008-07-21,98551,60716
10533111,2008-07-21,98551,66685
10533161,2008-09-02,91039,91039
10533239,2008-05-12,99518,68153
10533239,2008-05-12,99518,98763
10533252,2008-08-07,74347,93495
10533301,2008-10-17,66824,NA
10533313,2008-08-01,83039,76536
10533313,2008-08-01,83039,96764
10533451,2008-03-10,99713,79856
10533451,2008-03-10,99713,89798
10533451,2008-03-10,99713,98819
10533515,2008-02-19,98778,92569
10533515,2008-02-19,98778,59074
10533549,2008-08-22,64951,72809
10533549,2008-08-22,64951,NA
10533604,2008-11-07,77648,71353
10533710,2008-04-29,69098,99930
10533710,2008-12-04,69098,99930
10533710,2008-04-29,69098,69098
10533795,2008-05-01,99713,64728
10533811,2008-09-23,75775,65446
10533811,2008-09-23,75775,60958
10533821,2008-05-01,75718,68476
10533832,2008-11-18,95446,98700
10533832,2008-11-18,95446,83527
10533832,2008-11-18,95446,60696
10533832,2008-11-18,95446,68166
10533879,2008-10-31,79847,68915
10533879,2008-10-31,79847,67021
10533879,2008-10-31,79847,63101
10533879,2008-10-31,79847,69228
10533879,2008-10-31,79847,67698
10533880,2008-10-06,71143,96439
10533888,2008-03-06,98297,82735
10533944,2008-04-29,73722,63363
10533944,2008-04-29,73722,96439
10533944,2008-04-29,73722,67904
10533944,2008-04-29,73722,98776
10533957,2008-02-20,99713,79856
10533957,2008-02-20,99713,NA
10533957,2008-02-20,83852,79856
10534011,2008-12-11,77346,69124
10534011,2008-12-11,77346,62919
10534038,2008-11-13,65068,96939
10534214,2008-09-02,90956,64053
10534226,2008-04-11,63030,62445
10534240,2008-07-08,65454,96568
10534249,2008-02-22,99518,78856
10534249,2008-02-22,99518,76314
10534249,2008-02-22,99518,86422
10534308,2008-12-15,78586,92569
10534343,2008-07-10,69835,71764
10534343,2008-07-10,69835,61485
10534343,2008-07-10,93224,71764
10534343,2008-07-10,93224,61485
10534457,2008-11-26,72052,71596
10534482,2008-08-05,NA,63155
10534529,2008-10-24,86212,75387
10534546,2008-09-02,98551,66378
10534546,2008-09-02,98551,66565
10534546,2008-09-02,98551,97329
10534546,2008-09-02,98551,66685
10534641,2008-08-25,96258,92569
10534662,2008-06-17,78821,95417
10534677,2008-08-12,99240,71035
10534677,2008-08-12,99240,84157
10534685,2008-12-18,72052,65757
10534685,2008-12-18,72052,70713
10534685,2008-12-18,72052,95812
10534731,2008-07-24,NA,NA
10534798,2008-01-14,67901,66232
10534844,2008-09-19,94956,67010
10534965,2008-05-02,97703,65231
10534987,2008-03-17,99580,62919
10534987,2008-09-15,99580,62919
10534987,2008-03-17,99580,77169
10534987,2008-09-15,99580,77169
10534987,2008-03-17,99580,99580
10534987,2008-09-15,99580,99580
10535036,2008-08-06,98551,66685
10535036,2008-08-06,98551,62528
10535069,2008-11-18,NA,74579
10535095,2008-04-07,NA,95459
10535095,2008-04-07,NA,99316
10535095,2008-04-07,NA,89539
10535141,2008-06-20,67300,94774
10535247,2008-10-30,99457,99457
10535247,2008-10-30,99457,66582
10535247,2008-10-30,99457,63970
10535260,2008-02-26,95604,70435
10535353,2008-11-24,63306,67581
10535380,2008-03-05,NA,69604
10535380,2008-03-05,NA,97610
10535380,2008-03-05,NA,93800
10535394,2008-04-10,NA,67389
10535413,2008-12-11,59574,69583
10535433,2008-01-25,87897,63190
10535523,2008-10-16,71414,66266
10535523,2008-10-16,71414,69583
10535608,2008-01-25,97910,91232
10535665,2008-08-12,69703,84875
10536627,2008-07-25,94093,59056
10536627,2008-07-25,94093,64129
10536627,2008-07-25,94093,NA
10536639,2008-03-21,60147,60147
10536639,2008-03-21,60147,96456
10536639,2008-03-21,60147,93753
10536639,2008-03-21,60147,68436
10536647,2008-06-25,71930,75519
10536647,2008-06-25,71930,92680
10536847,2008-05-28,99713,79856
10536847,2008-05-28,99713,64728
10536847,2008-05-28,99713,98819
10536850,2008-09-30,73186,60579
10536850,2008-03-13,73186,96653
10536851,2008-11-06,89312,66582
10536851,2008-11-06,89312,93001
10536851,2008-11-06,89312,92559
10536851,2008-11-06,89312,69954
10536874,2008-09-17,NA,63902
10536876,2008-09-04,95144,69604
10536876,2008-09-04,NA,69604
10536897,2008-10-29,75238,96556
10536945,2008-09-29,98551,60623
10537020,2008-12-09,62098,89539
10537052,2008-11-26,88832,95473
10537052,2008-11-26,88832,69138
10537057,2008-10-16,88832,69138
10537128,2008-11-17,NA,88206
10537268,2008-03-20,77648,63363
10537268,2008-08-27,77648,63363
10537284,2008-05-12,99037,NA
10537430,2008-04-02,NA,69604
10537430,2008-11-26,NA,69604
10537456,2008-03-27,73186,60579
10537482,2008-01-03,86757,92569
10537488,2008-08-18,NA,64173
10537497,2008-09-04,63577,70610
10537497,2008-09-04,63577,66118
10537499,2008-08-20,62152,98826
10537499,2008-02-06,62152,NA
10537499,2008-02-06,62152,98489
10537521,2008-05-14,78313,96568
10537533,2008-12-15,68017,99725
10537593,2008-03-20,73186,60579
10537593,2008-03-20,73186,96653
10537595,2008-03-19,99713,64728
10537595,2008-03-19,99713,98819
10537600,2008-11-10,88957,63372
10537600,2008-11-10,88957,NA
10537621,2008-04-01,NA,69604
10537621,2008-12-10,NA,69604
10537633,2008-06-17,74180,64940
10537633,2008-06-17,74180,93911
10537633,2008-06-17,74180,NA
10537633,2008-06-17,74180,95588
10537633,2008-06-17,74180,72450
10537633,2008-06-17,74180,98223
10537633,2008-06-17,74180,73561
10537633,2008-06-17,74180,60897
10537633,2008-06-17,74180,98690
10537633,2008-06-17,74180,96691
10537633,2008-06-17,74180,80174
10537633,2008-06-17,74180,78036
10537633,2008-06-17,74180,98012
10537633,2008-06-17,74180,64044
10537633,2008-06-17,74180,63872
10537633,2008-06-17,74180,59805
10537633,2008-06-17,74180,92710
10537633,2008-06-17,74180,76380
10537633,2008-06-17,74180,97261
10537633,2008-06-17,74180,94013
10537633,2008-06-17,74180,68615
10537633,2008-06-17,74180,65980
10537705,2008-03-31,NA,69604
10537750,2008-10-28,62038,NA
10537750,2008-10-28,62038,92078
10537750,2008-10-28,62038,93217
10537810,2008-04-18,65179,65271
10537810,2008-04-18,65179,95561
10537810,2008-12-15,65179,95561
10537836,2008-08-22,77773,95398
10537836,2008-08-22,77773,91499
10537890,2008-09-04,73186,60579
10537890,2008-02-25,73186,96653
10537890,2008-09-04,73186,96021
10537993,2008-07-09,NA,NA
10538079,2008-03-19,91233,68169
10538079,2008-10-06,91233,68169
10538097,2008-04-01,NA,67389
10538097,2008-11-13,NA,67389
10538097,2008-04-01,NA,96764
10538097,2008-04-01,NA,91778
10538100,2008-02-06,NA,78437
10538100,2008-02-06,NA,79585
10538100,2008-02-06,NA,NA
10538108,2008-04-17,77838,66448
10538108,2008-04-17,77838,60798
10538156,2008-08-26,61233,61386
10538156,2008-08-26,61233,71365
10538219,2008-05-28,64864,96172
10538219,2008-10-16,64864,96172
10538289,2008-04-01,NA,69604
10538336,2008-05-29,76396,76396
10538336,2008-05-29,76396,66839
10538336,2008-05-29,76396,63823
10538380,2008-05-14,94782,60203
10538435,2008-07-17,71125,72875
10538435,2008-07-17,NA,72875
10538537,2008-05-14,62038,98819
10538537,2008-10-02,62038,62242
10538546,2008-01-24,62001,72912
10538569,2008-03-19,77838,66448
10538569,2008-03-19,77838,87531
10538569,2008-03-19,77838,NA
10538570,2008-03-25,NA,69604
10538570,2008-12-11,NA,69604
10538571,2008-10-15,98551,67543
10538680,2008-02-04,76732,99224
10538680,2008-06-26,76732,99224
10538682,2008-02-04,76732,99224
10538682,2008-06-18,76732,99224
10538682,2008-02-04,76732,70610
10538712,2008-09-18,62038,NA
10538712,2008-09-18,62038,92078
10538712,2008-03-19,62038,91499
10538764,2008-09-12,71996,87028
10538765,2008-08-19,62170,68389
10538805,2008-04-29,NA,79585
10538819,2008-04-02,76732,92375
10538839,2008-12-23,94756,96266
10538938,2008-11-18,93636,70610
10538976,2008-12-31,66510,71946
10539005,2008-07-02,92475,68515
10539052,2008-10-06,71143,96439
10539139,2008-08-27,64301,93663
10539139,2008-08-27,64301,59632
10539139,2008-08-27,64301,NA
10539199,2008-11-25,62038,NA
10539199,2008-11-25,62038,92078
10539199,2008-02-01,62038,91499
10539257,2008-06-27,68665,71174
10539375,2008-12-22,69098,99930
10539379,2008-03-05,95144,63902
10539379,2008-03-05,NA,63902
10539431,2008-08-19,90336,90336
10539431,2008-08-19,90336,NA
10539615,2008-08-20,96371,98738
10539642,2008-12-09,NA,NA
10539673,2008-03-11,93865,69055
10539697,2008-05-14,76396,76396
10539698,2008-03-06,68646,96653
10539706,2008-09-12,72052,98815
10539706,2008-09-12,72052,72052
10539706,2008-09-12,72052,97402
10539706,2008-09-12,72052,86201
10539706,2008-09-12,72052,NA
10539734,2008-03-27,71861,82244
10539734,2008-03-27,71861,95316
10539734,2008-03-27,71861,92569
10539734,2008-03-27,71861,NA
10539734,2008-03-27,71861,65482
10539775,2008-11-07,63577,59771
10539884,2008-06-12,94161,98114
10539884,2008-06-12,94161,59475
10539897,2008-03-19,68646,96653
10539984,2008-07-25,76272,71380
10540004,2008-07-11,62098,89539
10540051,2008-09-30,77346,95635
10540146,2008-03-26,68646,96653
10540186,2008-06-13,65251,65251
10540186,2008-06-13,65251,62242
10540188,2008-11-13,98253,74579
10540245,2008-01-16,93051,NA
10540305,2008-12-02,66510,63519
10540305,2008-12-02,66510,99763
10540313,2008-05-22,68646,NA
10540349,2008-07-15,80063,63519
10540473,2008-09-18,76272,71380
10540473,2008-09-18,76272,66685
10540479,2008-12-19,79495,72882
10540597,2008-05-22,68646,66839
10540597,2008-05-22,68646,63823
10540605,2008-01-08,66436,69109
10540754,2008-09-04,97955,77651
10540825,2008-05-27,76532,78231
10540834,2008-09-24,69304,94390
10540834,2008-09-24,69304,NA
10540835,2008-12-18,88832,69138
10541064,2008-06-06,77838,60798
10541126,2008-07-07,63735,93804
10541126,2008-07-07,63735,82415
10541260,2008-06-17,74224,83254
10541260,2008-06-17,74224,94911
10541260,2008-06-17,74224,74224
10541278,2008-03-18,62333,90025
10541278,2008-10-15,62333,90025
10541278,2008-03-18,62333,64038
10541278,2008-10-15,62333,64038
10541278,2008-03-18,62333,95356
10541278,2008-10-15,62333,95356
10541278,2008-03-18,62333,67208
10541278,2008-10-15,62333,67208
10541278,2008-03-18,62333,60023
